,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,racepctblack,racePctWhite,racePctAsian,racePctHisp,nonViolPerPop,ViolentCrimesPerPop,State
198,6.3,15.47,35.28,3.55,63.54,96.51,70.8,0.48,35.41,3.45,94.08,2.13,2.06,3617.46,109.84,New Jersey
199,3.83,12.48,40.91,3.16,64.5,95.13,84.1,1.43,53.78,3.23,89.79,6.14,1.99,4426.27,208.93,New Jersey
200,7.57,21.98,20.22,5.76,62.11,88.2,68.08,2.66,47.81,33.8,62.95,1.25,4.17,6648.56,648.56,New Jersey
201,4.27,13.67,20.54,4.55,74.43,86.37,88.63,3.33,57.31,1.41,96.01,1.76,3.61,1674.21,130.22,New Jersey
202,2.75,10.62,35.65,3.27,73.75,92.39,82.46,1.41,41.65,1.66,93.95,3.65,3.28,4655.98,172.63,New Jersey
203,3.31,5.24,73.63,3.58,62.55,93.32,66.2,0.0,31.54,6.88,84.07,7.39,3.98,1946.47,73.73,New Jersey
204,4.54,9.95,45.5,2.25,64.07,96.4,92.43,2.65,20.11,0.51,96.35,2.93,1.62,1042.91,43.98,New Jersey
205,6.35,25.66,10.57,7.85,55.03,68.97,81.74,0.4,18.15,0.68,98.21,0.52,2.27,3678.35,254.93,New Jersey
206,4.46,12.63,40.92,4.72,67.21,97.5,79.45,0.9,43.71,26.16,66.61,5.62,6.27,3385.32,255.74,New Jersey
207,18.92,34.16,14.86,4.66,60.62,95.7,71.66,4.55,54.04,1.14,94.86,0.7,8.56,3434.34,234.34,New Jersey
208,5.01,14.92,24.91,4.49,72.13,89.08,88.99,2.72,56.32,1.03,97.2,0.91,2.13,1748.67,86.12,New Jersey
209,6.33,23.18,14.66,4.51,71.24,90.52,84.18,3.89,48.53,9.34,86.88,2.46,3.04,5835.29,409.98,New Jersey
210,12.84,27.73,9.28,4.13,65.15,97.03,70.65,0.0,35.71,0.18,98.48,0.84,1.66,1992.98,132.87,New Jersey
211,5.61,13.72,29.89,2.43,61.96,97.15,84.88,0.0,18.33,0.8,95.57,3.44,0.85,1955.95,127.56,Pennsylvania
212,11.29,35.69,15.22,9.62,52.77,89.36,61.95,21.96,59.26,39.86,53.52,2.74,5.63,5253.14,1279.6,Pennsylvania
213,9.07,21.74,20.9,6.62,55.31,93.22,55.3,5.87,53.35,9.69,89.52,0.51,0.75,3739.82,407.12,Pennsylvania
214,6.29,16.84,29.72,3.05,63.85,95.86,67.78,0.31,30.03,0.59,97.87,1.37,0.55,1654.22,40.21,Pennsylvania
215,10.36,21.66,27.84,3.31,62.15,96.4,59.31,0.5,25.63,3.03,93.76,1.36,3.4,3183.72,74.56,Pennsylvania
216,6.38,19.48,31.7,5.7,64.4,94.63,39.36,5.76,33.43,17.71,77.25,1.09,7.57,4402.58,465.66,Pennsylvania
217,6.68,19.5,20.47,3.4,67.85,97.89,88.99,1.8,33.33,0.36,99.14,0.41,0.52,2008.22,267.33,Pennsylvania
218,5.82,17.7,21.18,3.8,62.67,98.13,85.79,1.81,34.84,0.22,98.95,0.7,0.45,1236.48,80.5,Pennsylvania
219,13.42,37.84,7.68,12.4,50.54,88.04,53.11,35.34,59.85,65.17,32.0,0.39,3.77,8770.11,4877.06,Pennsylvania
220,16.1,41.57,8.52,8.63,56.74,91.62,55.92,9.05,42.15,9.71,78.64,1.42,18.48,7043.06,1195.53,Pennsylvania
221,5.07,16.98,24.0,2.17,54.63,95.8,68.72,0.78,14.01,5.43,92.39,1.49,1.62,2604.1,96.69,Pennsylvania
222,8.35,20.07,18.13,5.17,53.22,96.72,79.88,4.76,56.71,0.41,99.05,0.36,0.34,1879.8,52.95,Pennsylvania
223,6.28,19.96,21.68,4.78,62.82,95.99,65.9,1.39,26.0,3.04,92.46,4.19,1.01,3105.21,283.39,Pennsylvania
224,10.2,28.14,14.28,3.05,58.12,97.64,85.79,1.64,36.07,0.39,98.35,0.49,2.12,3906.01,155.62,Pennsylvania
225,10.23,32.78,14.02,10.31,58.3,87.52,42.43,16.74,54.59,50.6,42.59,1.76,7.68,7093.95,2105.73,Pennsylvania
226,11.05,29.59,13.59,6.55,51.58,92.31,53.67,2.68,47.65,1.58,97.18,0.91,0.67,3274.74,288.4,Pennsylvania
227,4.55,18.18,18.58,4.72,60.87,97.05,81.21,1.69,37.29,2.09,97.32,0.5,0.47,421.09,73.23,Pennsylvania
228,17.68,34.12,11.63,3.35,60.96,95.38,55.15,1.63,36.93,0.15,99.1,0.24,0.88,4398.1,133.68,Pennsylvania
229,5.43,19.78,25.12,5.26,64.91,95.52,64.0,1.78,28.0,66.07,31.89,1.23,0.89,4424.63,354.96,Pennsylvania
230,8.74,27.67,13.99,8.85,54.82,92.75,56.58,6.8,52.9,12.04,86.05,0.47,2.4,4328.73,770.88,Pennsylvania
231,15.0,38.62,13.47,6.47,59.68,94.31,47.2,5.47,36.28,12.24,70.87,1.96,20.56,6934.07,875.19,Pennsylvania
232,8.81,21.41,17.87,5.82,46.17,96.16,75.64,1.64,57.38,1.11,97.96,0.8,0.33,2173.15,536.23,Pennsylvania
233,3.29,10.34,33.23,3.78,62.96,97.65,80.78,0.98,42.95,1.04,98.08,0.77,0.49,1243.34,58.24,Pennsylvania
234,8.14,27.68,13.08,9.51,52.76,94.46,46.48,3.39,42.01,6.71,92.34,0.52,0.77,6255.88,316.55,Pennsylvania
235,6.81,21.62,14.04,2.91,68.22,93.13,72.0,2.53,35.44,7.95,91.12,0.71,1.07,2974.9,281.76,Pennsylvania
236,2.15,6.44,44.02,3.06,72.13,93.9,70.59,0.67,27.76,4.2,93.96,1.28,1.32,4043.13,71.35,Pennsylvania
237,5.78,16.3,30.35,2.8,58.18,97.44,86.23,0.93,32.41,1.02,98.08,0.56,0.76,3272.79,70.19,Pennsylvania
238,7.78,17.69,21.02,5.87,60.26,97.27,91.0,1.95,63.64,0.46,99.05,0.4,0.37,3500.34,101.21,Pennsylvania
239,2.44,8.97,40.45,2.72,61.62,97.9,88.16,0.0,22.47,0.31,96.46,3.2,0.67,2105.79,83.56,Pennsylvania
240,7.27,17.21,32.56,2.34,62.04,96.79,73.57,0.0,32.58,1.06,96.63,1.81,1.04,2995.85,125.96,Pennsylvania
241,1.97,9.51,29.48,4.56,71.33,95.49,82.88,0.41,21.14,0.47,98.97,0.38,0.45,1592.89,6.64,Pennsylvania
242,1.58,5.15,58.87,2.32,70.11,95.83,76.37,0.6,23.14,3.94,93.73,2.08,0.87,1918.69,105.23,Pennsylvania
243,4.57,17.56,14.36,4.5,69.02,94.28,76.99,1.71,37.71,3.54,94.3,1.57,1.73,2778.4,137.66,Pennsylvania
244,3.24,7.86,38.97,3.39,62.27,96.83,91.75,1.85,33.95,0.41,98.7,0.79,0.49,1549.65,20.39,Pennsylvania
245,6.09,17.09,16.15,6.27,57.38,97.53,86.92,0.39,49.42,0.24,99.45,0.22,0.28,1386.17,101.26,Pennsylvania
246,4.83,16.51,23.51,1.98,71.57,97.51,83.41,0.0,32.97,0.76,97.85,0.95,1.19,2090.88,55.76,Pennsylvania
247,9.35,26.66,9.48,8.18,51.99,91.13,66.08,1.79,54.02,1.53,97.96,0.27,0.37,2708.2,309.78,Pennsylvania
248,12.07,32.17,8.59,10.36,43.7,91.26,63.28,9.0,51.79,8.0,91.54,0.22,0.5,3541.16,506.39,Pennsylvania
249,10.58,24.42,14.7,3.26,62.31,96.43,75.86,0.47,22.33,1.22,97.54,0.9,0.57,5166.28,123.17,Pennsylvania
250,12.87,33.44,9.01,12.86,43.53,90.38,50.64,3.12,65.26,17.03,82.03,0.28,0.81,1702.05,456.87,Pennsylvania
251,3.44,12.09,30.06,3.84,66.79,96.13,64.33,2.02,26.26,5.16,93.4,1.12,0.92,1832.19,231.16,Pennsylvania
252,12.74,27.54,18.99,2.34,69.97,96.41,66.4,0.0,30.81,1.33,96.41,1.26,2.45,4285.48,147.49,Pennsylvania
253,3.75,12.21,35.98,2.8,71.82,94.9,90.94,0.81,28.86,1.63,92.86,5.09,0.87,5085.98,56.51,Pennsylvania
254,11.62,30.56,15.27,6.26,59.22,93.73,56.65,3.46,31.6,4.98,86.17,1.35,11.68,6474.08,681.43,Pennsylvania
255,11.62,36.72,8.15,4.84,60.18,95.2,52.09,3.79,38.07,1.44,94.17,0.96,6.9,3631.1,297.37,Pennsylvania
256,11.04,27.26,11.04,7.39,52.44,92.86,46.43,2.84,54.63,1.4,97.7,0.41,0.62,3025.47,212.73,Pennsylvania
257,4.45,12.66,37.63,2.81,63.42,97.31,85.59,0.41,35.92,2.03,96.07,1.75,0.67,1110.39,76.92,Pennsylvania
258,3.18,12.58,26.8,2.06,71.66,95.06,61.58,0.96,11.62,5.49,92.63,1.34,1.12,3549.73,401.67,Pennsylvania
259,3.65,12.43,36.62,2.64,71.4,96.53,70.24,1.07,14.97,2.48,93.36,3.88,0.96,2151.58,69.41,Pennsylvania
260,8.13,22.42,14.09,2.96,75.1,95.4,87.25,1.91,51.67,0.37,98.81,0.42,0.78,2351.27,55.23,Pennsylvania
261,9.96,23.65,15.17,3.75,63.08,96.52,71.17,1.09,11.27,9.31,88.42,1.17,2.31,6706.01,525.08,Pennsylvania
262,7.83,22.71,13.11,10.57,50.13,93.53,83.44,4.01,64.88,2.35,97.3,0.19,0.49,3451.9,61.33,Pennsylvania
263,7.25,18.25,20.88,2.87,68.71,96.52,86.34,0.49,43.69,1.21,96.68,1.47,2.55,2675.85,83.81,Pennsylvania
264,8.2,20.25,23.29,4.06,54.41,95.18,56.05,0.95,43.53,0.23,98.62,1.03,0.48,3087.94,130.17,Pennsylvania
265,15.08,37.82,8.51,8.35,58.62,95.53,59.69,4.86,29.73,7.75,88.71,0.38,8.78,4256.3,840.18,Pennsylvania
266,4.42,10.82,32.74,3.42,66.11,97.84,76.2,0.0,32.65,0.66,97.65,1.47,0.49,1443.94,66.3,Pennsylvania
267,11.34,30.52,12.13,7.2,52.51,92.27,63.34,1.59,66.9,1.66,97.51,0.57,0.52,1906.19,120.26,Pennsylvania
268,3.82,10.41,38.96,2.23,72.76,95.31,71.23,3.13,15.99,4.39,93.38,1.78,1.57,2974.44,212.07,Pennsylvania
269,6.75,17.77,26.2,1.97,74.11,97.0,68.58,0.0,20.87,1.7,96.67,1.15,1.02,1190.8,219.84,Pennsylvania
270,8.52,22.95,9.99,6.24,54.45,93.86,82.64,4.1,53.58,0.9,98.61,0.34,0.36,2422.37,150.9,Pennsylvania
271,8.68,20.14,31.88,2.65,59.13,97.49,84.71,1.79,42.26,0.7,97.24,1.88,1.0,4485.25,113.07,Pennsylvania
272,2.24,10.18,26.83,3.88,73.07,94.3,71.79,0.0,25.2,2.01,95.99,1.73,1.15,2108.75,56.56,Pennsylvania
273,7.26,22.09,24.04,2.32,65.69,95.38,69.56,0.76,25.1,1.15,97.12,1.45,1.0,2746.83,316.14,Pennsylvania
274,7.92,21.33,20.53,2.54,72.68,97.33,79.84,1.61,29.84,1.68,96.21,1.28,1.81,1671.48,159.55,Pennsylvania
275,2.98,9.55,31.41,2.13,70.85,95.51,82.18,0.0,25.42,0.46,96.45,2.7,0.71,2295.86,173.64,Pennsylvania
276,10.23,24.39,27.48,3.54,60.18,94.32,49.68,2.06,22.65,5.71,92.18,1.57,1.13,3367.18,352.5,Pennsylvania
277,4.76,20.07,21.8,4.97,69.05,92.3,59.83,0.51,9.43,6.88,88.67,3.66,2.19,4598.1,361.82,Pennsylvania
278,16.88,38.75,9.62,7.49,48.58,92.6,60.48,11.27,70.5,0.16,99.34,0.28,0.64,2199.63,149.98,Pennsylvania
279,4.45,13.0,35.58,3.23,66.1,97.27,88.82,1.32,44.37,0.53,98.59,0.75,0.3,1250.55,107.37,Pennsylvania
280,11.83,28.34,10.31,6.05,51.83,93.22,60.33,2.21,56.83,0.21,98.63,0.67,1.01,2388.28,113.34,Pennsylvania
281,3.58,10.4,29.51,4.14,66.1,91.85,73.48,0.47,20.31,3.21,95.49,1.01,0.89,1843.04,70.12,Pennsylvania
282,7.63,23.1,14.09,7.84,49.79,89.47,61.64,1.57,67.77,0.47,99.01,0.34,0.5,3998.65,109.9,Pennsylvania
283,4.65,15.13,27.5,2.61,64.1,96.56,77.32,0.0,28.52,1.01,97.15,1.52,0.87,1050.88,62.43,Pennsylvania
284,12.14,38.35,7.55,5.25,61.9,94.79,62.77,12.07,56.47,3.88,94.36,0.28,2.26,4102.48,519.3,Pennsylvania
285,2.67,8.68,37.23,2.76,70.73,96.68,91.32,0.52,28.87,0.44,97.88,1.47,0.67,699.77,41.65,Pennsylvania
286,4.06,12.41,40.79,2.09,72.08,95.07,80.11,0.0,38.6,3.11,91.15,5.35,0.77,1644.5,56.43,Pennsylvania
287,4.85,14.01,36.07,2.34,56.73,93.68,81.98,0.33,30.94,2.52,96.09,1.05,1.14,1328.27,291.41,Pennsylvania
288,6.32,22.32,11.34,7.39,52.87,96.88,80.87,2.26,45.48,7.45,92.17,0.22,0.36,4317.93,469.8,Pennsylvania
289,14.54,35.82,7.24,14.17,40.07,85.47,47.73,0.89,53.59,8.95,90.29,0.18,1.4,4129.66,694.37,Pennsylvania
290,15.15,30.9,12.48,6.44,53.19,94.56,75.3,5.88,67.65,0.14,99.53,0.27,0.26,3319.91,178.97,Pennsylvania
291,9.03,27.55,20.12,9.07,50.78,90.2,52.25,13.33,51.04,25.78,72.13,1.61,0.94,6896.95,1262.47,Pennsylvania
292,4.25,13.26,29.31,4.11,55.91,97.04,71.5,1.6,19.68,0.51,99.02,0.3,0.42,843.73,42.54,Pennsylvania
293,5.3,19.13,23.11,8.8,57.17,86.57,42.12,7.74,47.02,52.54,46.2,0.58,0.62,5575.77,2586.29,Pennsylvania
294,8.77,22.37,19.43,2.44,74.05,97.38,83.48,1.87,38.32,0.17,98.67,0.69,0.92,516.16,16.92,Pennsylvania
295,8.8,25.24,20.27,4.06,58.36,96.53,63.68,1.4,25.87,1.42,95.82,1.01,3.87,3644.04,309.84,Pennsylvania
297,1.19,5.62,53.32,2.95,70.48,96.51,87.68,0.65,26.54,1.42,95.27,3.02,1.09,2014.66,23.52,Pennsylvania
298,2.53,7.03,58.16,3.49,56.26,92.92,63.1,0.13,37.92,3.16,92.98,3.58,1.72,1791.46,58.23,Pennsylvania
299,9.96,29.71,12.8,2.28,71.03,96.97,59.24,0.65,24.18,0.22,97.96,1.01,1.71,2599.75,125.67,Pennsylvania
300,9.82,32.4,10.0,6.87,55.49,92.87,50.74,19.81,54.95,39.8,57.15,0.47,4.98,4301.26,1054.23,Pennsylvania
301,5.66,16.76,22.67,3.05,65.33,96.34,71.06,2.56,40.38,13.95,83.5,1.84,1.38,4179.64,450.75,Pennsylvania
302,6.93,18.96,16.12,4.62,58.32,96.69,65.22,0.63,38.61,0.13,99.38,0.3,0.6,1602.81,237.1,Pennsylvania
303,9.54,25.96,18.84,4.21,56.2,95.07,65.31,2.89,49.52,0.34,99.27,0.31,0.53,2354.84,148.02,Pennsylvania
304,10.87,23.81,18.82,4.85,61.06,95.98,68.85,0.0,27.55,0.29,98.87,0.62,0.61,2885.09,139.73,Pennsylvania
305,6.74,18.67,22.01,4.77,63.47,81.3,80.47,0.98,24.04,1.72,96.8,1.05,1.79,5445.77,194.82,Pennsylvania
306,12.7,33.09,6.3,9.13,51.63,94.44,64.4,0.74,56.62,0.42,99.19,0.24,0.52,1539.17,82.95,Pennsylvania
307,8.52,26.36,16.47,4.19,62.55,95.63,63.74,0.7,41.22,1.37,96.44,1.59,1.58,4640.02,189.92,Pennsylvania
308,4.81,16.07,27.19,2.03,67.35,95.67,76.75,0.0,19.11,4.18,93.84,1.82,0.64,2627.11,81.17,Pennsylvania
309,8.65,19.81,22.83,2.43,67.14,95.96,72.84,1.53,26.07,0.7,98.09,1.06,0.4,2377.37,73.27,Pennsylvania
310,5.07,11.77,43.62,2.0,62.64,95.28,87.08,0.42,55.88,5.84,92.34,1.65,0.54,1843.18,156.08,Pennsylvania
311,9.46,25.93,18.95,3.76,66.48,94.67,57.5,2.83,34.84,6.5,91.93,1.13,1.17,3080.55,216.85,Pennsylvania
312,2.8,9.09,30.13,4.01,69.8,95.68,57.79,0.92,7.54,0.74,94.33,3.43,2.35,6167.51,218.59,Oregon
313,5.62,17.1,25.95,6.16,62.61,94.4,52.98,5.5,30.54,7.67,84.64,5.3,3.17,9577.37,1841.38,Oregon
314,9.34,27.85,9.35,10.38,51.94,95.13,58.47,1.35,37.39,0.16,97.25,0.79,2.11,9215.24,650.49,Oregon
315,7.77,20.89,18.81,4.35,64.72,97.2,58.7,1.53,21.37,0.24,96.06,1.28,6.14,4378.48,235.04,Oregon
316,3.87,14.69,23.02,4.24,67.33,94.69,54.12,1.46,17.99,0.19,97.51,0.75,2.37,9463.84,500.47,Oregon
317,1.1,3.44,53.93,3.01,69.28,95.25,67.36,1.12,12.84,0.52,96.17,2.69,1.56,2570.87,136.4,Oregon
318,1.96,7.91,36.54,2.64,72.24,97.8,78.28,3.82,18.32,0.56,96.62,1.88,1.87,1968.36,280.44,Oregon
319,2.4,7.93,49.01,5.52,54.97,96.74,43.22,2.66,12.41,1.18,89.13,8.05,2.76,4890.8,220.96,Oregon
320,5.03,16.35,15.89,4.36,68.11,95.28,58.35,1.81,18.22,1.08,93.83,2.75,3.35,4705.35,342.53,Oregon
321,7.09,23.31,15.61,7.28,53.5,95.72,55.51,3.97,37.09,0.22,96.82,1.03,2.79,7446.99,322.81,Oregon
322,6.61,19.23,19.54,7.41,56.05,94.34,53.73,1.8,30.22,0.75,95.34,1.95,2.11,3480.28,170.15,Oregon
323,4.17,15.13,17.55,4.6,64.16,96.7,58.1,1.48,20.37,0.64,95.5,2.48,2.05,4178.5,245.51,Oregon
324,11.14,28.09,11.72,10.06,58.31,93.99,52.5,1.21,37.25,0.88,87.54,1.94,14.69,5936.19,177.73,Oregon
325,4.04,14.44,19.07,3.65,65.17,98.08,72.01,1.39,30.56,0.46,95.69,2.24,2.12,5050.05,282.07,Oregon
326,7.05,18.15,17.47,5.55,64.43,97.15,65.1,1.23,16.8,0.5,93.04,1.41,5.65,4080.44,142.09,Oregon
327,5.93,18.27,17.94,7.01,57.52,95.85,56.75,2.2,21.3,0.26,94.78,1.15,5.08,8117.95,524.76,Oregon
328,7.53,23.06,13.82,9.82,52.58,94.48,57.47,3.84,36.99,0.27,94.75,1.57,2.71,6683.69,198.58,Oregon
329,9.09,24.67,15.75,9.39,53.48,92.02,49.74,4.32,32.32,1.14,91.22,1.19,5.94,4315.83,506.21,Oregon
330,20.1,36.64,8.55,5.64,47.51,97.26,68.16,2.22,31.11,0.28,79.3,0.46,31.42,6724.88,521.09,Oregon
331,7.67,19.31,19.17,4.83,58.83,97.48,57.56,1.75,21.05,0.23,94.46,1.65,7.75,5175.75,266.29,Oregon
332,9.86,24.3,20.43,6.16,58.31,96.94,50.61,4.49,36.54,0.54,90.34,2.79,9.67,4051.66,126.61,Oregon
333,3.96,11.44,34.88,6.42,59.99,96.42,50.75,0.99,14.39,1.25,93.43,3.46,2.71,6890.36,390.93,Oregon
334,6.01,18.95,12.44,6.9,59.71,95.65,51.92,6.53,21.27,0.34,96.13,1.28,3.01,8645.79,234.92,Oregon
335,6.8,18.46,21.69,6.4,55.33,96.09,54.7,1.92,18.32,1.51,91.18,2.39,6.11,8062.76,332.86,Oregon
336,6.13,19.12,12.76,3.41,65.91,96.55,56.11,2.04,24.49,0.33,96.88,1.2,2.16,5932.26,463.84,Oregon
337,6.58,18.0,16.36,6.09,58.39,91.04,50.9,4.58,36.39,0.34,95.51,2.06,2.53,5111.39,298.97,Oregon
338,3.04,9.95,42.71,6.19,58.98,95.13,51.58,0.28,21.08,0.5,95.98,2.09,2.35,5633.8,144.9,Oregon
339,2.73,8.52,35.99,3.79,73.08,91.77,46.98,0.35,4.99,1.0,89.44,7.66,3.3,5085.73,316.1,Oregon
340,7.18,22.27,10.76,7.94,60.83,96.28,49.29,2.23,17.21,0.66,95.35,1.55,2.91,7032.15,515.95,Oregon
341,7.68,23.86,14.0,9.34,50.63,95.52,53.72,1.79,30.45,0.22,96.44,1.29,2.82,10009.15,213.5,Oregon
342,7.93,18.34,19.27,4.09,68.89,96.27,58.6,2.01,25.1,0.49,88.58,2.2,11.2,3601.69,228.53,Oregon
344,14.1,31.68,22.98,8.98,56.12,94.23,28.64,4.83,40.33,28.71,52.26,7.0,24.36,6164.95,2097.71,New York
346,7.31,20.21,15.16,5.64,63.82,97.39,67.94,5.46,48.63,0.16,98.92,0.37,0.79,2570.42,85.17,New York
347,11.54,29.22,20.41,7.41,60.93,95.97,36.76,5.39,41.25,55.3,39.76,1.84,7.8,5381.64,1446.56,New York
348,18.45,42.12,11.45,11.79,55.62,90.13,35.44,14.89,49.95,34.81,51.25,0.51,23.22,5214.75,1555.07,New York
349,10.52,31.67,11.91,8.96,51.23,94.12,51.95,2.55,43.57,6.81,91.94,0.52,2.15,3702.5,191.96,New York
351,12.42,32.71,16.05,11.58,51.28,89.78,43.14,11.36,51.63,30.65,64.75,0.99,4.92,8407.3,1933.77,New York
354,4.78,13.3,50.16,4.9,48.52,95.45,28.89,0.44,36.03,6.49,81.8,10.01,3.62,7276.96,352.88,New York
358,8.95,28.49,12.42,10.35,53.06,94.08,52.28,1.22,37.5,0.56,98.14,0.63,1.4,5460.57,169.44,New York
359,7.88,19.69,37.48,5.02,64.7,93.81,51.63,0.94,36.19,19.03,73.65,3.07,14.16,5410.63,366.34,New York
360,11.03,31.21,18.99,8.8,57.84,92.54,44.0,9.51,32.68,31.53,61.09,1.76,8.66,10038.61,1171.84,New York
362,8.31,24.93,21.78,6.3,52.39,94.94,45.64,3.8,33.15,1.4,97.26,0.59,1.28,5117.28,205.49,New York
363,11.2,26.45,21.91,6.48,58.85,95.42,43.54,3.15,43.72,14.11,76.21,3.0,16.74,4494.53,737.62,New York
364,7.64,20.13,30.81,5.3,49.48,93.38,45.83,1.94,20.97,2.13,96.03,1.18,2.13,2654.8,130.44,New York
366,12.6,29.22,10.18,11.19,52.03,94.96,64.9,2.67,51.0,3.77,87.34,0.3,13.97,4533.01,259.44,New York
367,7.06,16.55,30.79,5.46,59.96,90.11,53.67,0.85,52.49,3.28,95.48,0.74,1.38,4814.15,1331.08,New York
368,8.74,26.45,14.17,7.44,56.83,95.09,55.85,4.13,48.53,5.61,93.29,0.48,1.64,4450.68,911.96,New York
370,15.21,32.62,12.31,9.39,50.91,91.1,48.88,3.14,43.59,10.49,86.66,1.12,3.4,5608.18,426.71,New York
371,8.95,22.28,29.51,6.09,59.16,91.17,38.3,10.4,47.72,20.65,75.51,2.3,3.15,6316.12,1183.14,New York
372,2.89,9.91,51.24,2.55,62.67,96.65,71.63,0.53,26.6,1.62,90.33,6.9,4.65,1962.62,33.38,New York
376,12.18,29.73,16.05,6.63,62.12,92.77,50.22,1.61,32.99,11.11,82.17,1.42,13.32,5244.23,484.83,New York
377,11.07,28.84,21.98,8.17,54.12,90.83,41.06,4.36,28.21,20.33,74.98,2.17,2.89,6184.09,852.74,New York
378,12.72,31.55,21.78,6.99,59.16,90.56,40.2,10.1,44.83,31.47,65.38,1.52,3.77,6333.16,1102.6,New York
379,12.85,29.68,15.87,7.29,57.89,93.69,59.52,4.4,48.74,15.02,79.03,0.72,14.12,2302.85,651.61,New York
381,9.83,26.12,19.83,8.21,52.77,91.84,44.42,4.03,43.4,4.89,91.94,2.05,1.83,5870.71,284.04,New York
382,9.16,25.67,15.43,5.86,55.69,94.56,53.4,0.77,29.22,7.95,89.42,1.27,3.86,1929.7,140.42,New York
383,4.7,12.2,46.65,4.37,66.54,95.83,70.99,1.55,38.17,13.15,77.73,7.6,5.88,3284.96,233.77,New York
385,7.69,20.35,21.69,6.87,61.22,93.56,50.51,0.99,47.37,0.93,98.35,0.34,0.78,3111.59,89.41,New York
387,4.4,11.64,35.9,3.39,66.69,93.91,85.51,0.0,53.04,2.86,93.83,2.49,3.63,2323.73,38.38,New York
388,7.03,21.68,17.91,8.14,55.43,93.67,57.84,1.72,42.58,2.69,95.74,0.61,0.85,4004.23,488.03,New York
404,1.67,7.65,19.13,4.23,77.74,96.5,93.48,1.61,12.05,1.16,96.55,1.14,1.84,2802.7,195.71,Minnesota
411,7.74,15.48,35.68,3.05,64.93,95.82,63.24,0.56,11.86,0.73,96.33,2.08,1.38,3217.59,105.6,Minnesota
420,8.37,18.38,12.0,4.65,71.72,95.92,70.67,0.56,33.9,0.94,97.5,0.74,0.79,5011.39,258.16,Minnesota
424,5.62,15.58,19.29,4.55,62.91,97.61,73.0,0.0,19.05,1.73,96.19,1.19,0.91,5020.45,366.66,Minnesota
439,5.02,13.06,26.02,2.2,73.1,93.01,35.17,0.0,29.55,1.54,95.23,2.26,1.16,2869.55,295.76,Minnesota
453,7.62,20.63,12.56,5.95,65.59,97.38,70.37,0.48,21.05,1.2,95.64,1.43,1.44,6230.24,479.67,Minnesota
455,8.76,23.03,20.66,5.72,59.02,91.81,55.5,2.09,26.22,2.51,95.65,0.9,0.95,6867.42,442.95,Missouri
456,14.83,31.36,14.2,8.52,54.24,89.41,65.74,0.65,53.4,7.24,91.65,0.54,0.86,4767.53,985.03,Missouri
457,15.1,30.01,13.93,4.48,55.04,91.41,67.81,1.86,50.58,9.4,89.79,0.46,0.42,2338.92,150.04,Missouri
458,5.02,12.8,44.98,4.91,60.7,93.79,43.76,2.92,26.67,9.93,85.14,4.12,1.31,5753.71,587.55,Missouri
459,13.23,28.19,9.17,5.69,67.52,95.39,78.54,0.31,29.19,0.14,99.16,0.29,0.91,3134.72,399.86,Missouri
460,7.89,19.75,16.32,3.5,65.89,96.87,78.99,0.16,20.65,4.06,95.02,0.52,0.96,2659.8,179.38,Missouri
461,4.62,15.17,18.13,3.91,63.66,96.07,75.03,0.39,24.08,3.25,95.34,0.51,1.44,3533.11,271.52,Missouri
462,2.44,9.91,23.85,3.77,73.52,94.97,71.99,4.6,25.66,2.44,95.6,1.07,1.59,3415.12,213.14,Missouri
463,9.09,23.23,16.74,6.56,61.75,93.62,68.86,3.69,38.93,25.08,73.83,0.6,1.08,5174.91,535.49,Missouri
464,10.68,27.03,16.49,5.98,57.4,90.23,60.38,2.48,40.99,2.13,95.03,0.64,1.16,6233.68,524.67,Missouri
465,2.95,7.08,53.72,2.27,66.4,93.55,79.45,0.22,22.68,2.37,93.69,3.64,1.25,2511.63,106.93,Missouri
466,5.32,19.47,11.63,5.53,72.32,93.27,68.95,0.22,22.56,2.34,95.43,0.77,2.35,3085.62,201.24,Missouri
467,6.95,16.0,35.13,8.12,52.68,91.61,42.32,1.09,26.86,7.81,89.39,2.02,1.36,2818.16,208.53,Missouri
468,18.74,33.85,11.63,5.01,52.1,97.63,92.75,0.0,41.67,8.05,91.51,0.29,0.79,4416.49,339.73,Missouri
469,10.79,28.95,8.19,11.85,62.07,90.95,70.58,23.71,36.85,65.57,33.57,0.39,0.65,5138.62,851.23,Missouri
470,5.48,16.67,29.34,4.23,60.85,98.19,90.71,1.2,22.89,0.55,98.33,0.83,0.91,5834.3,124.32,Missouri
471,21.98,41.94,11.8,8.52,49.67,90.61,55.9,4.23,47.2,8.45,90.6,0.46,0.82,8759.58,457.72,Missouri
472,12.73,31.64,13.94,9.47,54.03,89.84,66.85,4.49,61.97,6.34,92.68,0.44,0.48,6149.72,657.14,Missouri
473,6.95,21.2,22.05,7.23,62.88,88.02,56.93,7.5,36.56,29.59,66.78,1.2,3.91,10039.52,2460.11,Missouri
474,6.38,14.65,40.8,4.17,66.87,94.79,58.54,5.38,40.38,15.19,82.53,1.79,1.22,12349.43,749.31,Missouri
